url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESP409&Crsname=醫學學術英文表達（高級）,異動,確認教室1/29,False,跨院ESP,GESP409,0,不分班,"醫學學術英文表達（高級）
MEDICAL ACADEMIC ORAL PRESENTATION (ADVANCED LEVEL)",3,期,False,50,28,54,-4,傅安德,"三2,3,4(醫IL 3017)","['', '', '234', '', '', '', '']","《講授類》
限非外文系。建議英文程度『高級』以上程度學生修習選課。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESP410&Crsname=英文短篇小說（高級）,,,False,跨院ESP,GESP410,0,不分班,"英文短篇小說（高級）
ENGLISH SHORT STORIES (ADVANCED LEVEL)",3,期,False,50,2,48,2,賴淑芳,"四5,6,7(文LA 7001)","['', '', '', '567', '', '', '']","《講授類》
限非外文系。建議英文程度『高級』以上程度學生修習選課。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL351&Crsname=服務學習：兒童照顧與個人成長,,,False,服務學習,GESL351,0,不分班,"服務學習：兒童照顧與個人成長
SERVICE LEARNING: VOLUNTEER SERVICES",1,期,True,30,3,31,-1,"林梅芳,林裕䕒","二3,4(通GE 3013)","['', '34', '', '', '', '', '']",《服務學習類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL354&Crsname=服務學習：臺灣獼猴生態宣導,異動,更換教室2/10,False,服務學習,GESL354,0,不分班,"服務學習：臺灣獼猴生態宣導
SERVICE LEARNING: VOLUNTEER SERVICES",1,期,True,30,8,33,-3,徐芝敏,"四6,7(理SC 1003)","['', '', '', '67', '', '', '']",《服務學習類》,"['臺灣研究學程', '生物多樣性學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL356&Crsname=服務學習：弱勢兒少視訊教學服務,,,False,服務學習,GESL356,0,不分班,"服務學習：弱勢兒少視訊教學服務
SERVICE LEARNING: VOLUNTEER SERVICE",1,期,True,30,5,32,-2,葉博弘,"二C,D(通GE 1008)","['', 'CD', '', '', '', '', '']","《服務學習類》
異常處理階段高年級學生優先。",['環境教育學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL373&Crsname=服務學習：自主性計畫服務學習,,,False,服務學習,GESL373,0,不分班,"服務學習：自主性計畫服務學習
SERVICE LEARNING :AUTONOMY PROGRAM OF SERVICE LEARNING",1,期,True,30,1,16,14,王以亮,"一C,D(通GE 3013)","['CD', '', '', '', '', '', '']","《服務學習類》
限大三以上修習",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL374&Crsname=服務學習：學生自治與社團服務實踐,,,False,服務學習,GESL374,0,不分班,"服務學習：學生自治與社團服務實踐
SERVICE LEARNING : PRACTICE OF STUDENTS' SELF-GOVERNANCE, CLUB ACTIVITY AND SERVICE LEARNING",1,期,True,30,3,30,0,楊靜利,"四5,6(社SS 1003)","['', '', '', '56', '', '', '']","《服務學習類》
修課同學限學生自治組織與社團（含運動代表隊）之幹部（含校級各委員會議之學生代表）。「服務學習實作」採積點認證制，若本學期結束前累積足夠點數，得不參與五月之服務實作（暫定為「中山永續月」協力）。點數累積辦法詳參閱「國立中山大學學生參與學生社團、自治組織服務學習課程實施要點」",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL376&Crsname=服務學習：文化設計與社區實作,,,False,服務學習,GESL376,0,不分班,"服務學習：文化設計與社區實作
SERVICE LEARNING : CULTURE DESIGN AND COMMUNITY PRACTICE",1,期,True,40,1,16,24,楊士奇,"二8,9(西SW 1007)","['', '89', '', '', '', '', '']",《服務學習類》,"['環境教育學程', '地方敘事與文化設計微學程', '地方敘事與創生學程', '臺灣研究學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL379&Crsname=服務學習：築夢計畫,,,False,服務學習,GESL379,0,不分班,"服務學習：築夢計畫
SERVICE LEARNING：PROJECT OF DREAM-BUILDING",1,期,True,40,2,42,-2,古錦松,"一8,9(西SW 1007)","['89', '', '', '', '', '', '']",《服務學習類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GESL385&Crsname=服務學習：長照政策與高齡化社會,,,False,服務學習,GESL385,0,不分班,"服務學習：長照政策與高齡化社會
SERVICE LEARNING: LONG-TERM CARE POLICY AND AGING POPULATION SOCIETY",1,期,True,30,3,33,-3,林玉華,"一3,4(管CM 3022)","['34', '', '', '', '', '', '']",《服務學習類》,[],False
